timestamp,temperature_salon,humidity_salon,air_salon,temperature_chambre,humidity_chambre,air_chambre,temperature_bureau,humidity_bureau,air_bureau,temperature_exterieur,humidity_exterieur,air_exterieur
2023-08-25 02:15:00,27.23125,64.7125,1889.0,29.825000000000003,57.725,0.0,29.1375,57.775,0.0,21.9225,86.1875,0.0
2023-08-25 02:30:00,27.1875,64.65625,1903.0,29.88125,57.54375,0.0,29.125,57.63125,0.0,21.89,85.5,0.0
2023-08-25 02:45:00,27.13125,64.60625,1877.0,29.925,57.3375,0.0,29.10625,57.50625,0.0,21.8225,85.5,0.0
2023-08-25 03:00:00,27.0875,64.53125,1931.0,29.95,57.075,0.0,29.075,57.3875,0.0,21.755000000000003,85.5,0.0
2023-08-25 03:15:00,27.01875,64.53125,1898.0,29.95625,56.85,0.0,29.03125,57.3,0.0,21.66625,85.5,0.0
2023-08-25 03:30:00,26.950000000000003,64.53125,1905.0,29.9625,56.64375,0.0,29.0,57.20625,0.0,21.594375,85.5,0.0
2023-08-25 03:45:00,26.90625,64.5125,1917.0,29.98125,56.43125,0.0,28.975,57.125,0.0,21.520625,85.5,0.0
2023-08-25 04:00:00,26.85,64.49374999999999,1914.0,30.0,56.18125,0.0,28.94375,57.04375,0.0,21.43,85.5,0.0
2023-08-25 04:15:00,26.81875,64.4,1904.0,30.00625,55.9875,0.0,28.9125,56.96875,0.0,21.30625,85.5,0.0
2023-08-25 04:30:00,26.7625,64.39375,1879.0,30.0125,55.79375,0.0,28.88125,56.9125,0.0,21.173125,85.5,0.0
2023-08-25 04:45:00,26.7125,64.4125,1914.0,30.0,55.66875,0.0,28.85,56.87500000000001,0.0,21.048125,86.1875,0.0
2023-08-25 05:00:00,26.66875,64.41875,1891.0,29.981250000000003,55.5375,0.0,28.8125,56.84375,0.0,20.923125,86.875,0.0
2023-08-25 05:15:00,26.61875,64.45625,1884.0,29.96875,55.4,0.0,28.78125,56.81875,0.0,20.798125,87.5625,0.0
2023-08-25 05:30:00,26.55625,64.50625,1904.0,29.95625,55.2125,0.0,28.74375,56.80625,0.0,20.673125,87.875,0.0
2023-08-25 05:45:00,26.4875,64.55,1878.0,29.94375,54.99375,0.0,28.70625,56.7875,0.0,20.5525,88.1875,0.0
2023-08-25 06:00:00,26.425,64.61874999999999,1904.0,29.925,54.78125,0.0,28.68125,56.775,0.0,20.394375,88.875,0.0
2023-08-25 06:15:00,26.3625,64.675,1866.0,29.91875,54.61875,0.0,28.65,56.7625,0.0,20.23,89.5625,0.0
2023-08-25 06:30:00,26.3125,64.7375,1872.0,29.9125,54.475,0.0,28.61875,56.76875,0.0,20.074375,90.25,0.0
2023-08-25 06:45:00,26.2625,64.81875,1863.0,29.88125,54.28125,0.0,28.5875,56.8,0.0,19.954375,90.625,0.0
2023-08-25 07:00:00,26.20625,64.95,1875.0,29.85,54.18125,0.0,28.54375,56.85,0.0,19.839375,91.0,0.0
2023-08-25 07:15:00,26.1875,64.96875,1897.0,29.81875,54.0625,0.0,28.5,56.91875,0.0,19.765625,91.375,0.0
2023-08-25 07:30:00,26.21875,64.84375,1862.0,29.793750000000003,53.9875,0.0,28.49375,56.925,0.0,19.71,91.75,0.0
2023-08-25 07:45:00,26.2625,64.68124999999999,1941.0,29.7625,53.9125,0.0,28.4875,56.925,0.0,19.625625,92.125,0.0
2023-08-25 08:00:00,26.31875,64.5,1923.0,29.7375,53.95,0.0,28.49375,56.931250000000006,0.0,19.554375,92.5,0.0
2023-08-25 08:15:00,26.38125,64.325,1923.0,29.725,53.9125,0.0,28.5,56.94375,0.0,19.52,92.875,0.0
2023-08-25 08:30:00,26.46875,64.0875,1941.0,29.7125,53.88125,0.0,28.5125,56.95,0.0,19.495,93.25,0.0
